sim,region_name,day,A,alpha,delta,gamma,mew,mew1,N,Vp,Vf,S,E,I,R
0,SPAIN,113,700000,0.000010,1.25,0.85,0.15,0.160,11149400,0.70,0.60,112378,441622,478309,10117100
0,ARGENTINA,117,700000,0.000011,1.27,0.84,0.15,0.163,10354500,0.65,0.55,104054,442734,489084,9318580
0,SPAIN,114,700000,0.000010,1.25,0.85,0.15,0.160,11050800,0.70,0.60,112387,441633,478270,10018500
0,ARGENTINA,118,700000,0.000011,1.27,0.84,0.15,0.163,10266200,0.65,0.55,104057,442742,489068,9230310
0,SPAIN,115,700000,0.000010,1.25,0.85,0.15,0.160,10953500,0.70,0.60,112395,441644,478236,9921250
0,ARGENTINA,119,700000,0.000011,1.27,0.84,0.15,0.163,10179200,0.65,0.55,104060,442749,489055,9143310
0,SPAIN,116,700000,0.000010,1.25,0.85,0.15,0.160,10857700,0.70,0.60,112402,441653,478208,9825410
0,ARGENTINA,120,700000,0.000011,1.27,0.84,0.15,0.163,10090300,0.65,0.55,104063,442755,489043,9054410
0,SPAIN,117,700000,0.000010,1.25,0.85,0.15,0.160,10763200,0.70,0.60,112408,441662,478183,9730950
0,ARGENTINA,121,700000,0.000011,1.27,0.84,0.15,0.163,10005800,0.65,0.55,104065,442761,489034,8969940
0,SPAIN,118,700000,0.000010,1.25,0.85,0.15,0.160,10670100,0.70,0.60,112413,441670,478163,9637860
0,ARGENTINA,122,700000,0.000011,1.27,0.84,0.15,0.163,9922550,0.65,0.55,104067,442766,489027,8886690
0,SPAIN,119,700000,0.000010,1.25,0.85,0.15,0.160,10578300,0.70,0.60,112417,441677,478145,9546100
0,ARGENTINA,123,700000,0.000011,1.27,0.84,0.15,0.163,9837470,0.65,0.55,104068,442771,489021,8801610
0,SPAIN,120,700000,0.000010,1.25,0.85,0.15,0.160,10487900,0.70,0.60,112421,441684,478130,9455660
0,ARGENTINA,124,700000,0.000011,1.27,0.84,0.15,0.163,9756640,0.65,0.55,104069,442775,489016,8720780
0,SPAIN,121,700000,0.000010,1.25,0.85,0.15,0.160,10398800,0.70,0.60,112424,441690,478118,9366520
0,ARGENTINA,125,700000,0.000011,1.27,0.84,0.15,0.163,9674040,0.65,0.55,104070,442779,489012,8638180
0,SPAIN,122,700000,0.000010,1.25,0.85,0.15,0.160,10310900,0.70,0.60,112427,441696,478107,9278670
0,ARGENTINA,126,700000,0.000011,1.27,0.84,0.15,0.163,9595560,0.65,0.55,104071,442782,489009,8559700
0,SPAIN,123,700000,0.000010,1.25,0.85,0.15,0.160,10224300,0.70,0.60,112429,441701,478099,9192080
0,ARGENTINA,127,700000,0.000011,1.27,0.84,0.15,0.163,9518210,0.65,0.55,104072,442786,489007,8482340
0,SPAIN,124,700000,0.000010,1.25,0.85,0.15,0.160,10139000,0.70,0.60,112431,441705,478092,9106740
0,ARGENTINA,128,700000,0.000011,1.27,0.84,0.15,0.163,9439160,0.65,0.55,104072,442788,489005,8403300
0,SPAIN,125,700000,0.000010,1.25,0.85,0.15,0.160,10054900,0.70,0.60,112432,441709,478086,9022630
0,ARGENTINA,129,700000,0.000011,1.27,0.84,0.15,0.163,9364060,0.65,0.55,104073,442791,489004,8328190
0,SPAIN,126,700000,0.000010,1.25,0.85,0.15,0.160,9971960,0.70,0.60,112433,441713,478081,8939730
0,ARGENTINA,130,700000,0.000011,1.27,0.84,0.15,0.163,9287320,0.65,0.55,104073,442793,489003,8251450
0,SPAIN,127,700000,0.000010,1.25,0.85,0.15,0.160,9890250,0.70,0.60,112434,441717,478077,8858020
0,ARGENTINA,131,700000,0.000011,1.27,0.84,0.15,0.163,9214400,0.65,0.55,104073,442795,489002,8178530
0,SPAIN,128,700000,0.000010,1.25,0.85,0.15,0.160,9809720,0.70,0.60,112435,441720,478074,8777490
0,ARGENTINA,132,700000,0.000011,1.27,0.84,0.15,0.163,9142530,0.65,0.55,104073,442797,489002,8106660
0,SPAIN,129,700000,0.000010,1.25,0.85,0.15,0.160,9730350,0.70,0.60,112436,441723,478072,8698120
0,ARGENTINA,133,700000,0.000011,1.27,0.84,0.15,0.163,9069090,0.65,0.55,104073,442798,489002,8033220
0,SPAIN,130,700000,0.000010,1.25,0.85,0.15,0.160,9652130,0.70,0.60,112436,441725,478070,8619890
0,ARGENTINA,134,700000,0.000011,1.27,0.84,0.15,0.163,8999320,0.65,0.55,104073,442800,489003,7963440
0,SPAIN,131,700000,0.000010,1.25,0.85,0.15,0.160,9575030,0.70,0.60,112437,441727,478069,8542790
0,ARGENTINA,135,700000,0.000011,1.27,0.84,0.15,0.163,8930540,0.65,0.55,104073,442801,489003,7894670
0,SPAIN,132,700000,0.000010,1.25,0.85,0.15,0.160,9499040,0.70,0.60,112437,441729,478068,8466800
0,ARGENTINA,136,700000,0.000011,1.27,0.84,0.15,0.163,8860270,0.65,0.55,104073,442802,489003,7824390
0,SPAIN,133,700000,0.000010,1.25,0.85,0.15,0.160,9424140,0.70,0.60,112437,441731,478068,8391910
0,ARGENTINA,137,700000,0.000011,1.27,0.84,0.15,0.163,8793500,0.65,0.55,104073,442803,489004,7757620
0,SPAIN,134,700000,0.000010,1.25,0.85,0.15,0.160,9350330,0.70,0.60,112437,441733,478067,8318090
0,ARGENTINA,138,700000,0.000011,1.27,0.84,0.15,0.163,8725260,0.65,0.55,104073,442804,489005,7689380
0,SPAIN,135,700000,0.000010,1.25,0.85,0.15,0.160,9277580,0.70,0.60,112438,441734,478067,8245340
0,ARGENTINA,139,700000,0.000011,1.27,0.84,0.15,0.163,8660430,0.65,0.55,104073,442805,489005,7624550
0,SPAIN,136,700000,0.000010,1.25,0.85,0.15,0.160,9205880,0.70,0.60,112438,441736,478067,8173630
0,ARGENTINA,140,700000,0.000011,1.27,0.84,0.15,0.163,8596540,0.65,0.55,104073,442806,489006,7560650
0,SPAIN,137,700000,0.000010,1.25,0.85,0.15,0.160,9135200,0.70,0.60,112438,441737,478068,8102960
0,ARGENTINA,141,700000,0.000011,1.27,0.84,0.15,0.163,8531240,0.65,0.55,104073,442806,489006,7495360
0,ARGENTINA,142,700000,0.000011,1.27,0.84,0.15,0.163,8469200,0.65,0.55,104073,442807,489007,7433320
0,SPAIN,138,700000,0.000010,1.25,0.85,0.15,0.160,9065550,0.70,0.60,112438,441738,478068,8033310
0,ARGENTINA,143,700000,0.000011,1.27,0.84,0.15,0.163,8405810,0.65,0.55,104073,442807,489008,7369920
0,SPAIN,139,700000,0.000010,1.25,0.85,0.15,0.160,8996900,0.70,0.60,112438,441739,478068,7964660
0,ARGENTINA,144,700000,0.000011,1.27,0.84,0.15,0.163,8345580,0.65,0.55,104072,442808,489008,7309690
0,SPAIN,140,700000,0.000010,1.25,0.85,0.15,0.160,8929240,0.70,0.60,112437,441740,478069,7897000
0,ARGENTINA,145,700000,0.000011,1.27,0.84,0.15,0.163,8286210,0.65,0.55,104072,442808,489009,7250320
0,SPAIN,141,700000,0.000010,1.25,0.85,0.15,0.160,8862560,0.70,0.60,112437,441740,478069,7830310
0,ARGENTINA,146,700000,0.000011,1.27,0.84,0.15,0.163,8225550,0.65,0.55,104072,442808,489010,7189660
0,SPAIN,142,700000,0.000010,1.25,0.85,0.15,0.160,8796830,0.70,0.60,112437,441741,478070,7764580
0,ARGENTINA,147,700000,0.000011,1.27,0.84,0.15,0.163,8167910,0.65,0.55,104072,442809,489010,7132020
0,SPAIN,143,700000,0.000010,1.25,0.85,0.15,0.160,8732050,0.70,0.60,112437,441742,478070,7699800
0,ARGENTINA,148,700000,0.000011,1.27,0.84,0.15,0.163,8111100,0.65,0.55,104072,442809,489011,7075200
0,SPAIN,144,700000,0.000010,1.25,0.85,0.15,0.160,8668210,0.70,0.60,112437,441742,478071,7635960
0,ARGENTINA,149,700000,0.000011,1.27,0.84,0.15,0.163,8053050,0.65,0.55,104072,442809,489011,7017150
0,SPAIN,145,700000,0.000010,1.25,0.85,0.15,0.160,8605280,0.70,0.60,112437,441743,478072,7573030
0,ARGENTINA,150,700000,0.000011,1.27,0.84,0.15,0.163,7997890,0.65,0.55,104072,442809,489012,6962000
0,SPAIN,146,700000,0.000010,1.25,0.85,0.15,0.160,8543270,0.70,0.60,112437,441743,478072,7511010
0,ARGENTINA,151,700000,0.000011,1.27,0.84,0.15,0.163,7941520,0.65,0.55,104072,442810,489012,6905630
0,SPAIN,147,700000,0.000010,1.25,0.85,0.15,0.160,8482140,0.70,0.60,112437,441743,478073,7449890
0,ARGENTINA,152,700000,0.000011,1.27,0.84,0.15,0.163,7887970,0.65,0.55,104072,442810,489012,6852080
0,SPAIN,148,700000,0.000010,1.25,0.85,0.15,0.160,8421900,0.70,0.60,112437,441744,478073,7389640
0,ARGENTINA,153,700000,0.000011,1.27,0.84,0.15,0.163,7835190,0.65,0.55,104072,442810,489013,6799300
0,SPAIN,149,700000,0.000010,1.25,0.85,0.15,0.160,8362520,0.70,0.60,112437,441744,478074,7330260
0,ARGENTINA,154,700000,0.000011,1.27,0.84,0.15,0.163,7781250,0.65,0.55,104072,442810,489013,6745360
0,SPAIN,150,700000,0.000010,1.25,0.85,0.15,0.160,8304000,0.70,0.60,112437,441744,478074,7271740
0,ARGENTINA,155,700000,0.000011,1.27,0.84,0.15,0.163,7730010,0.65,0.55,104072,442810,489014,6694110
0,SPAIN,151,700000,0.000010,1.25,0.85,0.15,0.160,8246320,0.70,0.60,112436,441745,478075,7214060
0,ARGENTINA,156,700000,0.000011,1.27,0.84,0.15,0.163,7677640,0.65,0.55,104071,442810,489014,6641740
0,SPAIN,152,700000,0.000010,1.25,0.85,0.15,0.160,8189470,0.70,0.60,112436,441745,478075,7157220
0,ARGENTINA,157,700000,0.000011,1.27,0.84,0.15,0.163,7627880,0.65,0.55,104071,442810,489014,6591990
0,SPAIN,153,700000,0.000010,1.25,0.85,0.15,0.160,8135430,0.70,0.60,112436,441745,478076,7103170
0,ARGENTINA,158,700000,0.000011,1.27,0.84,0.15,0.163,7578840,0.65,0.55,104071,442810,489014,6542950
0,SPAIN,154,700000,0.000010,1.25,0.85,0.15,0.160,8080180,0.70,0.60,112436,441745,478076,7047920
0,ARGENTINA,159,700000,0.000011,1.27,0.84,0.15,0.163,7528730,0.65,0.55,104071,442810,489015,6492840
0,SPAIN,155,700000,0.000010,1.25,0.85,0.15,0.160,8025720,0.70,0.60,112436,441745,478076,6993470
0,ARGENTINA,160,700000,0.000011,1.27,0.84,0.15,0.163,7481120,0.65,0.55,104071,442810,489015,6445220
0,SPAIN,156,700000,0.000010,1.25,0.85,0.15,0.160,7972050,0.70,0.60,112436,441745,478077,6939800
0,ARGENTINA,161,700000,0.000011,1.27,0.84,0.15,0.163,7434190,0.65,0.55,104071,442810,489015,6398290
0,SPAIN,157,700000,0.000010,1.25,0.85,0.15,0.160,7919160,0.70,0.60,112436,441745,478077,6886900
0,ARGENTINA,162,700000,0.000011,1.27,0.84,0.15,0.163,7386240,0.65,0.55,104071,442810,489015,6350340
0,SPAIN,158,700000,0.000010,1.25,0.85,0.15,0.160,7867020,0.70,0.60,112436,441745,478077,6834760
0,ARGENTINA,163,700000,0.000011,1.27,0.84,0.15,0.163,7340670,0.65,0.55,104071,442810,489015,6304780
0,SPAIN,159,700000,0.000010,1.25,0.85,0.15,0.160,7815640,0.70,0.60,112436,441746,478077,6783380
0,ARGENTINA,164,700000,0.000011,1.27,0.84,0.15,0.163,7294110,0.65,0.55,104071,442811,489016,6258220
0,SPAIN,160,700000,0.000010,1.25,0.85,0.15,0.160,7765000,0.70,0.60,112436,441746,478078,6732740
0,ARGENTINA,165,700000,0.000011,1.27,0.84,0.15,0.163,7249880,0.65,0.55,104071,442811,489016,6213980
0,SPAIN,161,700000,0.000010,1.25,0.85,0.15,0.160,7715080,0.70,0.60,112436,441746,478078,6682820
0,ARGENTINA,166,700000,0.000011,1.27,0.84,0.15,0.163,7206280,0.65,0.55,104071,442811,489016,6170380
0,SPAIN,162,700000,0.000010,1.25,0.85,0.15,0.160,7665890,0.70,0.60,112436,441746,478078,6633630
0,ARGENTINA,167,700000,0.000011,1.27,0.84,0.15,0.163,7161720,0.65,0.55,104071,442811,489016,6125820
0,ARGENTINA,168,700000,0.000011,1.27,0.84,0.15,0.163,7119390,0.65,0.55,104071,442811,489016,6083490
0,SPAIN,163,700000,0.000010,1.25,0.85,0.15,0.160,7617400,0.70,0.60,112436,441746,478078,6585140
0,ARGENTINA,169,700000,0.000011,1.27,0.84,0.15,0.163,7076130,0.65,0.55,104071,442811,489016,6040230
0,SPAIN,164,700000,0.000010,1.25,0.85,0.15,0.160,7569610,0.70,0.60,112436,441746,478078,6537350
0,ARGENTINA,170,700000,0.000011,1.27,0.84,0.15,0.163,7035030,0.65,0.55,104071,442811,489016,5999130
0,SPAIN,165,700000,0.000010,1.25,0.85,0.15,0.160,7522510,0.70,0.60,112436,441746,478079,6490250
0,ARGENTINA,171,700000,0.000011,1.27,0.84,0.15,0.163,6994520,0.65,0.55,104071,442811,489016,5958620
0,SPAIN,166,700000,0.000010,1.25,0.85,0.15,0.160,7476090,0.70,0.60,112436,441746,478079,6443830
0,ARGENTINA,172,700000,0.000011,1.27,0.84,0.15,0.163,6953130,0.65,0.55,104071,442811,489016,5917230
0,SPAIN,167,700000,0.000010,1.25,0.85,0.15,0.160,7430340,0.70,0.60,112436,441746,478079,6398080
0,ARGENTINA,173,700000,0.000011,1.27,0.84,0.15,0.163,6913790,0.65,0.55,104071,442811,489016,5877900
0,SPAIN,168,700000,0.000010,1.25,0.85,0.15,0.160,7385250,0.70,0.60,112436,441746,478079,6352990
0,ARGENTINA,174,700000,0.000011,1.27,0.84,0.15,0.163,6875030,0.65,0.55,104071,442811,489016,5839130
0,SPAIN,169,700000,0.000010,1.25,0.85,0.15,0.160,7340800,0.70,0.60,112436,441746,478079,6308540
0,ARGENTINA,175,700000,0.000011,1.27,0.84,0.15,0.163,6835420,0.65,0.55,104071,442811,489017,5799520
0,SPAIN,170,700000,0.000010,1.25,0.85,0.15,0.160,7297000,0.70,0.60,112436,441746,478079,6264740
0,ARGENTINA,176,700000,0.000011,1.27,0.84,0.15,0.163,6797780,0.65,0.55,104071,442811,489017,5761880
0,SPAIN,171,700000,0.000010,1.25,0.85,0.15,0.160,7253830,0.70,0.60,112436,441746,478079,6221570
0,ARGENTINA,177,700000,0.000011,1.27,0.84,0.15,0.163,6759320,0.65,0.55,104071,442811,489017,5723420
0,SPAIN,172,700000,0.000010,1.25,0.85,0.15,0.160,7211280,0.70,0.60,112435,441746,478079,6179020
0,ARGENTINA,178,700000,0.000011,1.27,0.84,0.15,0.163,6722780,0.65,0.55,104071,442811,489017,5686880
0,SPAIN,173,700000,0.000010,1.25,0.85,0.15,0.160,7169340,0.70,0.60,112435,441746,478079,6137080
0,ARGENTINA,179,700000,0.000011,1.27,0.84,0.15,0.163,6686760,0.65,0.55,104071,442811,489017,5650860
0,SPAIN,174,700000,0.000010,1.25,0.85,0.15,0.160,7128010,0.70,0.60,112435,441746,478080,6095740
0,ARGENTINA,180,700000,0.000011,1.27,0.84,0.15,0.163,6649960,0.65,0.55,104071,442811,489017,5614060
0,SPAIN,175,700000,0.000010,1.25,0.85,0.15,0.160,7087270,0.70,0.60,112435,441746,478080,6055010
0,ARGENTINA,181,700000,0.000011,1.27,0.84,0.15,0.163,6614990,0.65,0.55,104071,442811,489017,5579090
0,SPAIN,176,700000,0.000010,1.25,0.85,0.15,0.160,7047120,0.70,0.60,112435,441746,478080,6014860
0,ARGENTINA,182,700000,0.000011,1.27,0.84,0.15,0.163,6579250,0.65,0.55,104071,442811,489017,5543360
0,SPAIN,177,700000,0.000010,1.25,0.85,0.15,0.160,7007540,0.70,0.60,112435,441746,478080,5975280
0,ARGENTINA,183,700000,0.000011,1.27,0.84,0.15,0.163,6545300,0.65,0.55,104071,442811,489017,5509400
0,SPAIN,178,700000,0.000010,1.25,0.85,0.15,0.160,6968540,0.70,0.60,112435,441746,478080,5936280
0,ARGENTINA,184,700000,0.000011,1.27,0.84,0.15,0.163,6511840,0.65,0.55,104071,442811,489017,5475940
0,SPAIN,179,700000,0.000010,1.25,0.85,0.15,0.160,6930100,0.70,0.60,112435,441746,478080,5897840
0,ARGENTINA,185,700000,0.000011,1.27,0.84,0.15,0.163,6477650,0.65,0.55,104071,442811,489017,5441750
0,SPAIN,180,700000,0.000010,1.25,0.85,0.15,0.160,6892210,0.70,0.60,112435,441746,478080,5859950
0,ARGENTINA,186,700000,0.000011,1.27,0.84,0.15,0.163,6445160,0.65,0.55,104071,442811,489017,5409260
0,SPAIN,181,700000,0.000010,1.25,0.85,0.15,0.160,6854870,0.70,0.60,112435,441746,478080,5822610
0,ARGENTINA,187,700000,0.000011,1.27,0.84,0.15,0.163,6413130,0.65,0.55,104071,442811,489017,5377240
0,SPAIN,182,700000,0.000010,1.25,0.85,0.15,0.160,6818070,0.70,0.60,112435,441746,478080,5785810
0,ARGENTINA,188,700000,0.000011,1.27,0.84,0.15,0.163,6380410,0.65,0.55,104071,442811,489017,5344510
0,SPAIN,183,700000,0.000010,1.25,0.85,0.15,0.160,6781800,0.70,0.60,112435,441746,478080,5749530
0,ARGENTINA,189,700000,0.000011,1.27,0.84,0.15,0.163,6349320,0.65,0.55,104071,442811,489017,5313420
0,SPAIN,184,700000,0.000010,1.25,0.85,0.15,0.160,6746040,0.70,0.60,112435,441746,478080,5713780
0,ARGENTINA,190,700000,0.000011,1.27,0.84,0.15,0.163,6317550,0.65,0.55,104071,442811,489017,5281650
0,SPAIN,185,700000,0.000010,1.25,0.85,0.15,0.160,6710810,0.70,0.60,112435,441746,478080,5678550
0,ARGENTINA,191,700000,0.000011,1.27,0.84,0.15,0.163,6287370,0.65,0.55,104071,442811,489017,5251470
0,SPAIN,186,700000,0.000010,1.25,0.85,0.15,0.160,6676080,0.70,0.60,112435,441746,478080,5643820
0,ARGENTINA,192,700000,0.000011,1.27,0.84,0.15,0.163,6257610,0.65,0.55,104071,442811,489017,5221720
0,SPAIN,187,700000,0.000010,1.25,0.85,0.15,0.160,6641850,0.70,0.60,112435,441746,478080,5609590
0,ARGENTINA,193,700000,0.000011,1.27,0.84,0.15,0.163,6227210,0.65,0.55,104071,442811,489017,5191310
0,SPAIN,188,700000,0.000010,1.25,0.85,0.15,0.160,6608120,0.70,0.60,112435,441746,478080,5575860
0,ARGENTINA,194,700000,0.000011,1.27,0.84,0.15,0.163,6198330,0.65,0.55,104071,442811,489017,5162430
0,SPAIN,189,700000,0.000010,1.25,0.85,0.15,0.160,6574870,0.70,0.60,112435,441746,478080,5542610
0,ARGENTINA,195,700000,0.000011,1.27,0.84,0.15,0.163,6168810,0.65,0.55,104071,442811,489017,5132910
0,SPAIN,190,700000,0.000010,1.25,0.85,0.15,0.160,6542100,0.70,0.60,112435,441746,478080,5509840
0,ARGENTINA,196,700000,0.000011,1.27,0.84,0.15,0.163,6140760,0.65,0.55,104071,442811,489017,5104860
0,SPAIN,191,700000,0.000010,1.25,0.85,0.15,0.160,6509800,0.70,0.60,112435,441746,478080,5477540
0,ARGENTINA,197,700000,0.000011,1.27,0.84,0.15,0.163,6113120,0.65,0.55,104071,442811,489017,5077220
0,SPAIN,192,700000,0.000010,1.25,0.85,0.15,0.160,6477970,0.70,0.60,112435,441746,478080,5445710
0,ARGENTINA,198,700000,0.000011,1.27,0.84,0.15,0.163,6084870,0.65,0.55,104071,442811,489017,5048980
0,SPAIN,193,700000,0.000010,1.25,0.85,0.15,0.160,6446600,0.70,0.60,112435,441746,478080,5414330
0,ARGENTINA,199,700000,0.000011,1.27,0.84,0.15,0.163,6058040,0.65,0.55,104071,442811,489017,5022140
0,SPAIN,194,700000,0.000010,1.25,0.85,0.15,0.160,6415670,0.70,0.60,112435,441746,478080,5383410
0,ARGENTINA,200,700000,0.000011,1.27,0.84,0.15,0.163,6031580,0.65,0.55,104071,442811,489017,4995680
0,SPAIN,195,700000,0.000010,1.25,0.85,0.15,0.160,6385200,0.70,0.60,112435,441746,478080,5352940
0,ARGENTINA,201,700000,0.000011,1.27,0.84,0.15,0.163,6004550,0.65,0.55,104071,442811,489017,4968660
0,SPAIN,196,700000,0.000010,1.25,0.85,0.15,0.160,6355160,0.70,0.60,112435,441746,478080,5322900
0,ARGENTINA,202,700000,0.000011,1.27,0.84,0.15,0.163,5978870,0.65,0.55,104071,442811,489017,4942970
0,SPAIN,197,700000,0.000010,1.25,0.85,0.15,0.160,6325550,0.70,0.60,112435,441746,478080,5293290
0,ARGENTINA,203,700000,0.000011,1.27,0.84,0.15,0.163,5952630,0.65,0.55,104071,442811,489017,4916730
0,SPAIN,198,700000,0.000010,1.25,0.85,0.15,0.160,6296380,0.70,0.60,112435,441746,478080,5264120
0,ARGENTINA,204,700000,0.000011,1.27,0.84,0.15,0.163,5927690,0.65,0.55,104071,442811,489017,4891790
0,ARGENTINA,205,700000,0.000011,1.27,0.84,0.15,0.163,5903120,0.65,0.55,104071,442811,489017,4867220
0,SPAIN,199,700000,0.000010,1.25,0.85,0.15,0.160,6267620,0.70,0.60,112435,441746,478080,5235360
0,ARGENTINA,206,700000,0.000011,1.27,0.84,0.15,0.163,5878000,0.65,0.55,104071,442811,489017,4842100
0,SPAIN,200,700000,0.000010,1.25,0.85,0.15,0.160,6239270,0.70,0.60,112435,441746,478080,5207010
0,ARGENTINA,207,700000,0.000011,1.27,0.84,0.15,0.163,5854140,0.65,0.55,104071,442811,489017,4818240
0,SPAIN,201,700000,0.000010,1.25,0.85,0.15,0.160,6211340,0.70,0.60,112435,441746,478080,5179080
0,ARGENTINA,208,700000,0.000011,1.27,0.84,0.15,0.163,5829760,0.65,0.55,104071,442811,489017,4793860
0,SPAIN,202,700000,0.000010,1.25,0.85,0.15,0.160,6183810,0.70,0.60,112435,441746,478080,5151540
0,ARGENTINA,209,700000,0.000011,1.27,0.84,0.15,0.163,5806590,0.65,0.55,104071,442811,489017,4770690
0,SPAIN,203,700000,0.000010,1.25,0.85,0.15,0.160,6157630,0.70,0.60,112435,441746,478080,5125370
0,ARGENTINA,210,700000,0.000011,1.27,0.84,0.15,0.163,5783760,0.65,0.55,104071,442811,489017,4747860
0,SPAIN,204,700000,0.000010,1.25,0.85,0.15,0.160,6130870,0.70,0.60,112435,441746,478080,5098610
0,ARGENTINA,211,700000,0.000011,1.27,0.84,0.15,0.163,5760420,0.65,0.55,104071,442811,489017,4724520
0,SPAIN,205,700000,0.000010,1.25,0.85,0.15,0.160,6104500,0.70,0.60,112435,441746,478080,5072240
0,ARGENTINA,212,700000,0.000011,1.27,0.84,0.15,0.163,5738250,0.65,0.55,104071,442811,489017,4702360
0,SPAIN,206,700000,0.000010,1.25,0.85,0.15,0.160,6078510,0.70,0.60,112435,441746,478080,5046240
0,ARGENTINA,213,700000,0.000011,1.27,0.84,0.15,0.163,5716400,0.65,0.55,104071,442811,489017,4680500
0,SPAIN,207,700000,0.000010,1.25,0.85,0.15,0.160,6052890,0.70,0.60,112435,441746,478080,5020620
0,ARGENTINA,214,700000,0.000011,1.27,0.84,0.15,0.163,5694070,0.65,0.55,104071,442811,489017,4658180
0,SPAIN,208,700000,0.000010,1.25,0.85,0.15,0.160,6027640,0.70,0.60,112435,441746,478080,4995370
0,ARGENTINA,215,700000,0.000011,1.27,0.84,0.15,0.163,5672860,0.65,0.55,104071,442811,489017,4636960
0,SPAIN,209,700000,0.000010,1.25,0.85,0.15,0.160,6002750,0.70,0.60,112435,441746,478080,4970490
0,ARGENTINA,216,700000,0.000011,1.27,0.84,0.15,0.163,5651180,0.65,0.55,104071,442811,489017,4615280
0,SPAIN,210,700000,0.000010,1.25,0.85,0.15,0.160,5978220,0.70,0.60,112435,441746,478080,4945960
0,ARGENTINA,217,700000,0.000011,1.27,0.84,0.15,0.163,5630580,0.65,0.55,104071,442811,489017,4594680
0,SPAIN,211,700000,0.000010,1.25,0.85,0.15,0.160,5954050,0.70,0.60,112435,441746,478080,4921780
0,ARGENTINA,218,700000,0.000011,1.27,0.84,0.15,0.163,5610280,0.65,0.55,104071,442811,489017,4574380
0,SPAIN,212,700000,0.000010,1.25,0.85,0.15,0.160,5930220,0.70,0.60,112435,441746,478080,4897960
0,ARGENTINA,219,700000,0.000011,1.27,0.84,0.15,0.163,5589540,0.65,0.55,104071,442811,489017,4553640
0,SPAIN,213,700000,0.000010,1.25,0.85,0.15,0.160,5906740,0.70,0.60,112435,441746,478080,4874480
0,ARGENTINA,220,700000,0.000011,1.27,0.84,0.15,0.163,5569830,0.65,0.55,104071,442811,489017,4533930
0,SPAIN,214,700000,0.000010,1.25,0.85,0.15,0.160,5883590,0.70,0.60,112435,441746,478080,4851330
0,ARGENTINA,221,700000,0.000011,1.27,0.84,0.15,0.163,5549680,0.65,0.55,104071,442811,489017,4513790
0,SPAIN,215,700000,0.000010,1.25,0.85,0.15,0.160,5860780,0.70,0.60,112435,441746,478080,4828520
0,ARGENTINA,222,700000,0.000011,1.27,0.84,0.15,0.163,5530550,0.65,0.55,104071,442811,489017,4494650
0,SPAIN,216,700000,0.000010,1.25,0.85,0.15,0.160,5838300,0.70,0.60,112435,441746,478080,4806040
0,ARGENTINA,223,700000,0.000011,1.27,0.84,0.15,0.163,5511690,0.65,0.55,104071,442811,489017,4475790
0,SPAIN,217,700000,0.000010,1.25,0.85,0.15,0.160,5816140,0.70,0.60,112435,441746,478080,4783880
0,ARGENTINA,224,700000,0.000011,1.27,0.84,0.15,0.163,5492410,0.65,0.55,104071,442811,489017,4456510
0,SPAIN,218,700000,0.000010,1.25,0.85,0.15,0.160,5794300,0.70,0.60,112435,441746,478080,4762040
0,ARGENTINA,225,700000,0.000011,1.27,0.84,0.15,0.163,5474100,0.65,0.55,104071,442811,489017,4438200
0,SPAIN,219,700000,0.000010,1.25,0.85,0.15,0.160,5772770,0.70,0.60,112435,441746,478080,4740510
0,ARGENTINA,226,700000,0.000011,1.27,0.84,0.15,0.163,5455380,0.65,0.55,104071,442811,489017,4419490
0,SPAIN,220,700000,0.000010,1.25,0.85,0.15,0.160,5751560,0.70,0.60,112435,441746,478080,4719300
0,ARGENTINA,227,700000,0.000011,1.27,0.84,0.15,0.163,5437600,0.65,0.55,104071,442811,489017,4401700
0,SPAIN,221,700000,0.000010,1.25,0.85,0.15,0.160,5730650,0.70,0.60,112435,441746,478080,4698390
0,ARGENTINA,228,700000,0.000011,1.27,0.84,0.15,0.163,5420080,0.65,0.55,104071,442811,489017,4384180
0,SPAIN,222,700000,0.000010,1.25,0.85,0.15,0.160,5710040,0.70,0.60,112435,441746,478080,4677780
0,ARGENTINA,229,700000,0.000011,1.27,0.84,0.15,0.163,5402170,0.65,0.55,104071,442811,489017,4366270
0,SPAIN,223,700000,0.000010,1.25,0.85,0.15,0.160,5689730,0.70,0.60,112435,441746,478080,4657470
0,ARGENTINA,230,700000,0.000011,1.27,0.84,0.15,0.163,5385160,0.65,0.55,104071,442811,489017,4349260
0,SPAIN,224,700000,0.000010,1.25,0.85,0.15,0.160,5669710,0.70,0.60,112435,441746,478080,4637450
0,ARGENTINA,231,700000,0.000011,1.27,0.84,0.15,0.163,5368390,0.65,0.55,104071,442811,489017,4332490
0,SPAIN,225,700000,0.000010,1.25,0.85,0.15,0.160,5649980,0.70,0.60,112435,441746,478080,4617720
